AreaID,ClassID,county_id,DevCategory,parcel_id,job_spaces,resunits,Acres,sf_res,sf_com,acres_res,acres_com
0,8,1.0,Developable,48.0,0.0,0.0,14.636327164657683,0.0,0.0,0.0,0.0
0,8,1.0,Redevelopable,53.0,879.0991328950403,6.5809827749496,42.568730992571545,7540.898917030901,353570.7548044662,0.9532362174141381,41.61549477515741
0,8,1.0,Remain,16.0,487.502293746372,2.2932094132170002,13.2866226492595,3767.437093785,279700.42518860823,0.6985410669494,12.5880815823101
0,8,1.0,Undevelopable,17.0,0.0,27.9738006937,8.426638327149345,42936.4272088,0.0,0.0,0.0
1,6,2.0,Developable,23.0,0.0,0.0,26.560251860202307,0.0,0.0,0.0,0.0
1,6,2.0,Redevelopable,20.0,595.60913861402,22.981274292133403,15.502682301727848,21919.6174320061,276945.02660273,0.56097560408485,14.941706697643
1,6,2.0,Remain,13.0,102.3410099739122,142.9100063094084,10.462269032292472,26800.025109356004,63102.323559980905,7.179859613249669,3.2824094190428004
1,6,2.0,Undevelopable,1.0,0.0,0.0,3.98373565657,0.0,0.0,0.0,0.0
2,8,2.0,Developable,86.0,0.0,0.0,30.891084754865947,0.0,0.0,0.0,0.0
2,8,2.0,Redevelopable,384.0,2568.194133284357,292.6742358957549,168.19940812326718,503767.45904653403,1350049.0568880916,73.07361856782937,95.1257895554377
2,8,2.0,Remain,248.0,729.0959295585701,243.0647067261981,43.07602141845397,395200.56115932245,354840.98660464,17.130632623391964,25.945388795061994
2,8,2.0,Undevelopable,25.0,128.92496491862,1.4931381172629998,25.75970620950904,2300.682930295,62308.406272219996,0.0,0.0
3,6,2.0,Developable,5.0,0.0,0.0,4.437524499527999,0.0,0.0,0.0,0.0
3,6,2.0,Redevelopable,70.0,0.0,65.23513069033297,19.68338286149999,188247.849341102,0.0,19.68338286149999,0.0
3,6,2.0,Remain,247.0,0.0,228.05790018595684,55.84673013845685,720600.290927541,0.0,55.84673013845685,0.0
3,6,2.0,Undevelopable,9.0,0.0,0.0,18.084790823145813,0.0,0.0,0.0,0.0
4,6,2.0,Developable,26.0,0.0,0.0,47.923856757995104,0.0,0.0,0.0,0.0
4,6,2.0,Redevelopable,1.0,32.0106886571,0.0,49.8792148256,0.0,31210.4214406,0.0,49.8792148256
4,6,2.0,Undevelopable,18.0,53.9689564329,0.0,26.361189130855696,0.0,52619.7325221,0.0,0.0
5,6,2.0,Developable,82.0,0.0,0.0,11.061768198752798,0.0,0.0,0.0,0.0
5,6,2.0,Redevelopable,203.0,1395.3644787292853,145.6658588354466,45.16343164598456,237386.96577977415,796829.7940436532,13.69926131327128,31.464170332713277
5,6,2.0,Remain,53.0,60.95649191461101,226.230273498689,5.460758709622372,534737.1959967588,42344.782402316996,2.895467749360671,2.5652909602617
5,6,2.0,Undevelopable,13.0,0.245208822477,0.0,12.8604380310424,0.0,155.217184628,0.0,0.0
6,6,2.0,Undevelopable,25.0,4680.7617115899675,0.0,125.60956614454369,0.0,4008347.024051934,0.0,0.0
7,2,4.0,Developable,56.0,0.0,0.0,37.056140248538874,0.0,0.0,0.0,0.0
7,2,4.0,Redevelopable,13.0,0.0,2.9894559618223213,9.100439900093862,10714.260102486109,0.0,9.100439900093862,0.0
7,2,4.0,Remain,16.0,0.0,6.6135948722324365,4.508911631584055,24384.884061597742,0.0,4.508911631584055,0.0
7,2,4.0,Undevelopable,22.0,0.0,0.9994405919637916,13.578357285091597,2932.3586968186496,0.0,0.0,0.0
8,4,2.0,Developable,25.0,0.0,0.0,8.155801985928301,0.0,0.0,0.0,0.0
8,4,2.0,Redevelopable,87.0,445.6081013178779,58.29911021625499,21.4520094922203,68972.71094690001,224746.32569867704,5.581816339122601,15.8701931530977
8,4,2.0,Remain,3.0,0.0,27.993140261795,0.4255079879455,28301.37408143,0.0,0.4255079879455,0.0
8,4,2.0,Undevelopable,31.0,5.820675150531001,0.0,18.112620496690838,0.0,3489.0542522719998,0.0,0.0
8,8,2.0,Developable,6.0,0.0,0.0,0.229941707659425,0.0,0.0,0.0,0.0
8,8,2.0,Redevelopable,9.0,28.667012026276,0.0,1.6112802346710997,0.0,17363.343102027,0.0,1.6112802346710997
8,8,2.0,Undevelopable,34.0,125.086456110497,0.0,6.7842094587860835,0.0,79092.360424918,0.0,0.0
9,6,2.0,Developable,34.0,0.0,0.0,5.951510530305509,0.0,0.0,0.0,0.0
9,6,2.0,Redevelopable,119.0,672.1087661110539,56.64065193848482,38.01765673718217,67825.0485905481,388930.4516113332,6.310859411754864,31.70679732542731
9,6,2.0,Remain,34.0,54.86834468097099,128.18529087287504,4.3590843957196,131349.19747816402,45571.164478227394,2.4707352640569002,1.8883491316627004
9,6,2.0,Undevelopable,42.0,4.754765937748,0.0,17.025310693433212,0.0,4635.896789304,0.0,0.0
10,4,2.0,Developable,41.0,0.0,0.0,59.97587045965879,0.0,0.0,0.0,0.0
10,4,2.0,Redevelopable,7.0,236.43620004269997,259.094143775,20.78613505193,127023.267983,121577.36727743,8.11150046557,12.67463458636
10,4,2.0,Remain,50.0,89.5137672183,312.564520791819,16.29033785649017,336408.45823585516,56662.2146492,13.415988661200167,2.87434919529
10,4,2.0,Undevelopable,21.0,0.0,0.0,19.662909767598098,0.0,0.0,0.0,0.0
10,8,2.0,Developable,149.0,0.0,0.0,152.2086293203568,0.0,0.0,0.0,0.0
10,8,2.0,Redevelopable,93.0,1999.2368500178131,98.38656557794428,81.2045903744883,67107.9045965809,1231210.96061786,14.221037716852617,66.98355265763567
10,8,2.0,Remain,233.0,433.33640493552,399.88162593650947,42.23796001136234,625301.8616010457,298480.9360184499,22.27310937508637,19.964850636276
10,8,2.0,Undevelopable,76.0,0.0,4.4903729952989995,106.66961963222674,7516.2192985599995,0.0,0.0,0.0
11,6,2.0,Developable,2.0,0.0,0.0,0.24252234616766,0.0,0.0,0.0,0.0
11,6,2.0,Remain,4.0,0.0,142.1497355631,6.182215309933,149689.52148676,0.0,6.182215309933,0.0
11,6,2.0,Undevelopable,8.0,0.0,0.0,1.79695341744756,0.0,0.0,0.0,0.0
12,8,1.0,Developable,13.0,0.0,0.0,2.5964652454589,0.0,0.0,0.0,0.0
12,8,1.0,Redevelopable,87.0,320.2755111346838,80.90966564039023,20.381940946965123,62015.23256020629,170414.0252629243,9.118232259488126,11.263708687476994
12,8,1.0,Remain,27.0,172.8468994992316,42.43893791682062,3.6906876483430024,26258.517921054794,90402.30198810954,1.966175551943874,1.7245120963991278
12,8,1.0,Undevelopable,6.0,25.685893532,0.0,5.52041007646,0.0,11159.28306403,0.0,0.0
13,8,1.0,Developable,62.0,0.0,0.0,10.663037979888681,0.0,0.0,0.0,0.0
13,8,1.0,Redevelopable,160.0,1579.6597654185812,92.92549827652707,39.206568765363514,141299.75212624087,848159.5422439865,14.366598850804227,24.839969914559255
13,8,1.0,Remain,51.0,847.3206721661699,63.94871448173679,11.390037034543187,58166.39954029842,558566.178724101,2.813325053240585,8.5767119813026
13,8,1.0,Undevelopable,9.0,196.8422477569,0.0,9.3523328888845,0.0,69302.458886859,0.0,0.0
16,8,2.0,Developable,5.0,0.0,0.0,0.34927443080629994,0.0,0.0,0.0,0.0
16,8,2.0,Redevelopable,16.0,18.8686259449,2.3437190696787518,1.4968171420143628,5487.1375887866125,3600.02283837,0.9440399766603627,0.552777165354
16,8,2.0,Remain,17.0,0.0,9.84200535592029,2.5674390498171493,39930.35659738878,0.0,2.5674390498171493,0.0
16,8,2.0,Undevelopable,40.0,8.74580607204,10.9927068324,61.2117103291487,21682.488795105004,3061.03212521,0.0,0.0
17,8,1.0,Developable,48.0,0.0,0.0,34.26680485641811,0.0,0.0,0.0,0.0
17,8,1.0,Redevelopable,122.0,55.87233951698,95.39905357822353,36.688317740836155,124905.69729807934,34801.69056409,27.922197013989123,8.766120726847001
17,8,1.0,Remain,59.0,177.81971350813856,42.6704138427376,14.253070993646935,71907.73993612203,109867.1345778119,8.894800334480136,5.358270659166801
17,8,1.0,Undevelopable,47.0,52.9531480239,0.0,14.541590097195972,0.0,33519.3426991,0.0,0.0
18,6,2.0,Developable,63.0,0.0,0.0,9.477637081549071,0.0,0.0,0.0,0.0
18,6,2.0,Redevelopable,827.0,1045.3058362185236,887.5983523033045,150.4946201561695,1320245.6289355543,610346.0340398932,102.53869878715616,47.9559213690133
18,6,2.0,Remain,83.0,41.30825995127,262.9590060470416,13.46767572311493,300444.27513209905,27936.790521453,12.207197801301932,1.260477921813
18,6,2.0,Undevelopable,33.0,4.041620119726,0.0,46.49968139624833,0.0,1414.567041901,0.0,0.0
19,2,1.0,Developable,52.0,0.0,0.0,79.67180503560137,0.0,0.0,0.0,0.0
19,2,1.0,Redevelopable,28.0,303.53923069492004,20.031938856215888,27.77854216906427,22511.707966617123,294227.39811271604,5.742862607242565,22.035679561821702
19,2,1.0,Remain,1.0,0.0,104.20932188,7.10024594974,132586.359829,0.0,7.10024594974,0.0
19,2,1.0,Undevelopable,5.0,0.0,0.0,6.295731449093,0.0,0.0,0.0,0.0
20,8,2.0,Developable,17.0,0.0,0.0,2.1342758529523693,0.0,0.0,0.0,0.0
20,8,2.0,Redevelopable,124.0,1007.5624239902772,75.51682650749622,40.52987969941812,139713.85685937703,612891.5938186605,16.051949406130543,24.477930293287567
20,8,2.0,Remain,38.0,73.25552988984,28.00917260284184,6.7445674956209345,77203.3972422295,44480.24013378,4.925411381524936,1.819156114096
20,8,2.0,Undevelopable,14.0,38.9741580516,0.0,6.187988434915003,0.0,14576.3351113,0.0,0.0
21,8,2.0,Developable,10.0,0.0,0.0,1.1563642140051722,0.0,0.0,0.0,0.0
21,8,2.0,Redevelopable,60.0,302.42449778974003,47.178252767245894,13.44798826685486,78784.26567617411,178003.13353205,8.329704212713361,5.1182840541415
21,8,2.0,Remain,74.0,256.1531737311,50.46846234938467,7.770261409413089,116145.24315680724,152790.19323855996,4.591644733335102,3.17861667607799
21,8,2.0,Undevelopable,22.0,69.10014450906,2.173230345882,8.56353565193905,5805.19849517,43339.84210781,0.0,0.0
22,6,2.0,Developable,5.0,0.0,0.0,4.9701966098406,0.0,0.0,0.0,0.0
22,6,2.0,Redevelopable,3.0,0.0,2.628667772869,9.099548310883,5906.43672178,0.0,9.099548310883,0.0
22,6,2.0,Remain,346.0,0.0,362.50473505677934,68.34956604907624,1001020.203749451,0.0,68.34956604907624,0.0
22,6,2.0,Undevelopable,5.0,0.0,0.0,14.231501905889,0.0,0.0,0.0,0.0
23,8,4.0,Developable,412.0,0.0,0.0,409.6136153042531,0.0,0.0,0.0,0.0
23,8,4.0,Redevelopable,12.0,21.79320670258,6.996232127952107,20.94102320232308,20962.671111069143,8150.6593067799995,20.31522337394108,0.625799828382
23,8,4.0,Remain,224.0,273.52166386781346,116.21501286973731,43.7267329373838,314636.15283495525,148269.835109667,25.475365977364962,18.25136696001882
23,8,4.0,Undevelopable,97.0,10.00464238342,39.413736232120044,37.33595460964898,61494.67905533968,3805.817221017,0.0,0.0
24,4,2.0,Developable,76.0,0.0,0.0,112.59656532112916,0.0,0.0,0.0,0.0
24,4,2.0,Remain,16.0,27.984095761760003,10.3018194116597,5.223466215751102,28107.4188958652,17713.93261716,0.9411814203711,4.282284795380001
24,4,2.0,Undevelopable,12.0,0.0,0.0,6.082046866163171,0.0,0.0,0.0,0.0
24,8,2.0,Developable,141.0,0.0,0.0,248.8207747369998,0.0,0.0,0.0,0.0
24,8,2.0,Remain,42.0,8.82881995787,54.27557909101619,5.501932527722839,122715.33860852908,5352.801589701,4.28172270082424,1.2202098268986
24,8,2.0,Undevelopable,91.0,0.0,0.0,116.4081048602511,0.0,0.0,0.0,0.0
25,6,2.0,Developable,25.0,0.0,0.0,29.11471153373688,0.0,0.0,0.0,0.0
25,6,2.0,Redevelopable,32.0,876.40684897347,40.81231589110377,34.30302219387001,46349.43244303025,554765.5354011899,4.8893674966130085,29.413654697257
25,6,2.0,Remain,14.0,289.8805309181,500.9483141165676,31.32535621345199,602998.252804273,163564.72693932,21.17608979179099,10.149266421661
25,6,2.0,Undevelopable,13.0,55.0515391055,0.0,16.001483395080903,0.0,34847.6242538,0.0,0.0
26,0,1.0,Developable,26.0,0.0,0.0,53.1117283967013,0.0,0.0,0.0,0.0
26,0,1.0,Redevelopable,36.0,97.6646306022074,58.12439400007245,7.103395513779675,64850.40379171738,53700.4603573948,4.752051482012754,2.35134403176692
26,0,1.0,Remain,2.0,0.0,34.89355000938,2.476850362166,42902.35129801,0.0,2.476850362166,0.0
26,0,1.0,Undevelopable,5.0,0.0,0.0,6.50158366435163,0.0,0.0,0.0,0.0
26,8,1.0,Developable,95.0,0.0,0.0,28.406352423306927,0.0,0.0,0.0,0.0
26,8,1.0,Redevelopable,319.0,1536.645708411348,414.0178030432203,107.15463499193842,358031.4858056054,865084.7508921729,58.52898740073712,48.62564759120121
26,8,1.0,Remain,228.0,582.81060949051,277.85386257629165,42.26712159233066,353825.86412173114,299110.00424597994,15.374859785974675,26.892261806356004
26,8,1.0,Undevelopable,58.0,1294.1490113545842,5.235316909599,43.29000134128465,6818.4326544549995,744887.4001858681,0.0,0.0
27,3,4.0,Developable,230.0,0.0,0.0,22.64216647759167,0.0,0.0,0.0,0.0
27,3,4.0,Redevelopable,697.0,1508.956445081428,421.0448653793292,80.05080103766366,339670.98599865515,1016171.7676920667,30.609129933250088,49.441671104413366
27,3,4.0,Remain,157.0,121.88834464954653,100.19009426529902,6.106834031720696,134208.83086251176,52697.805745466874,3.1458506268314683,2.960983404889232
27,3,4.0,Undevelopable,34.0,0.22432535373773,0.00255162411592,0.9118797079343688,3.12148683514,218.7172198949857,0.0,0.0
27,10,4.0,Developable,5254.0,0.0,0.0,191.94761267690328,0.0,0.0,0.0,0.0
27,10,4.0,Redevelopable,5427.0,20178.3481488957,4927.615287973777,617.965396334677,3918545.1617655195,9899363.405482119,306.1896784908569,311.7757178438212
27,10,4.0,Remain,2857.0,5137.191608297443,4432.165765058578,180.79815932749713,3322053.510316969,2970110.88583231,103.7701061576161,77.02805316988122
27,10,4.0,Undevelopable,638.0,9542.23915986179,428.66487256887996,291.42870950615304,279129.95453157165,4929879.554197355,0.0,0.0
28,8,2.0,Developable,121.0,0.0,0.0,38.38286717626195,0.0,0.0,0.0,0.0
28,8,2.0,Redevelopable,225.0,647.730563986847,146.843079300361,105.71221531707198,304028.94466916093,294372.56635088805,76.43817961432296,29.274035702749003
28,8,2.0,Remain,156.0,1196.66922040538,105.01683014379621,46.18573895849544,234033.84203406406,585628.2231506199,15.392424123675331,30.793314834820094
28,8,2.0,Undevelopable,38.0,0.608460225673,3.99765277521,15.699605480974444,5996.47916282,385.155322851,0.0,0.0
29,4,2.0,Developable,75.0,0.0,0.0,17.793134650178196,0.0,0.0,0.0,0.0
29,4,2.0,Redevelopable,181.0,2024.8236995370285,26.0570355344176,73.47511366894057,34364.7639463164,1484848.9929813186,2.1019066906698405,71.37320697827067
29,4,2.0,Remain,167.0,749.0123807621201,116.91847227968701,12.537863459300596,105496.49985447398,356632.46385846497,0.2820476524159061,12.25581580688469
29,4,2.0,Undevelopable,24.0,57.43659569385,0.0,15.253584613115168,0.0,37282.3178861,0.0,0.0
29,8,2.0,Developable,25.0,0.0,0.0,5.699079555868985,0.0,0.0,0.0,0.0
29,8,2.0,Redevelopable,58.0,2491.161788921786,13.856294376323001,30.454635737360668,17439.558305792,1594294.517043177,2.3582812649075997,28.096354472453072
29,8,2.0,Remain,2.0,380.6127526448,0.0,6.0767168123465,0.0,145584.28212014,0.0,6.0767168123465
29,8,2.0,Undevelopable,12.0,0.0,0.0,2.8725127271668702,0.0,0.0,0.0,0.0
30,8,4.0,Developable,484.0,0.0,0.0,139.3650905632328,0.0,0.0,0.0,0.0
30,8,4.0,Redevelopable,652.0,1663.0638309961475,459.1703329083693,103.99736985592921,620531.0537379949,683744.3571352651,64.14920901389719,39.84816084203211
30,8,4.0,Remain,262.0,864.6430769031122,129.1982388808153,64.58399380873473,236143.14662303365,456968.58834033326,13.374613689794817,51.20938011893993
30,8,4.0,Undevelopable,150.0,25.844258528463538,48.304528868042524,23.20582504162999,76761.16439812689,9045.490484962289,0.0,0.0
31,4,2.0,Developable,33.0,0.0,0.0,24.001087430744214,0.0,0.0,0.0,0.0
31,4,2.0,Redevelopable,29.0,467.91695904450006,7.1240294043354195,19.055771887516375,21470.364676467398,422201.57204433996,9.80185366113248,9.253918226383899
31,4,2.0,Remain,19.0,474.73818072222,10.287616393713899,10.81812224604853,24046.573909231705,236591.87672299,1.07671758604553,9.741404660003
31,4,2.0,Undevelopable,17.0,18.4808184161,0.237864658033,21.678362715763257,589.572332582,6911.8260876,0.0,0.0
31,8,2.0,Developable,20.0,0.0,0.0,5.433559565889359,0.0,0.0,0.0,0.0
31,8,2.0,Redevelopable,41.0,383.13224761595603,17.34372365156,16.661044870557596,35488.0288907039,180967.502905139,7.5669571959432,9.0940876746144
31,8,2.0,Remain,5.0,83.541841734513,0.999391040988,1.6234431957893,3779.69691702,51191.756713332,0.498992469425,1.1244507263643
31,8,2.0,Undevelopable,5.0,0.0,0.0,8.6515949134667,0.0,0.0,0.0,0.0
32,2,2.0,Developable,22.0,0.0,0.0,9.065799404550098,0.0,0.0,0.0,0.0
32,2,2.0,Redevelopable,51.0,25.0725777036,45.11146357598339,43.81882291286419,173321.88015501003,24445.763261,40.91832454468419,2.90049836818
32,2,2.0,Remain,50.0,0.0,38.26289072654563,9.549095652512227,102190.9570510358,0.0,9.549095652512227,0.0
32,2,2.0,Undevelopable,8.0,0.0,0.0,6.044658835353159,0.0,0.0,0.0,0.0
33,6,2.0,Developable,17.0,0.0,0.0,6.992999279099889,0.0,0.0,0.0,0.0
33,6,2.0,Redevelopable,16.0,302.38436910108,5.679320627424383,10.430333933703654,21762.559728774046,135033.88827144998,3.7881029345966537,6.642230999107
33,6,2.0,Remain,50.0,567.0305929567,36.796994568796116,18.34851248861048,89681.45252625104,298492.9482612,3.87546719155548,14.473045297055002
33,6,2.0,Undevelopable,9.0,10.5013754259,0.761521999473,5.808671643149701,1887.51160116,3927.51440928,0.0,0.0
34,8,4.0,Developable,507.0,0.0,0.0,339.27856778196843,0.0,0.0,0.0,0.0
34,8,4.0,Redevelopable,7.0,0.0,4.997592574377122,1.6915521542744099,15684.418368746583,0.0,1.6915521542744099,0.0
34,8,4.0,Remain,383.0,0.0,236.2565348778043,46.27171703689859,644531.842699488,0.0,46.27171703689859,0.0
34,8,4.0,Undevelopable,107.0,220.89272757106772,0.0,89.09852662118642,0.0,77312.45464982871,0.0,0.0
35,0,1.0,Developable,7.0,0.0,0.0,6.740569243773601,0.0,0.0,0.0,0.0
35,0,1.0,Redevelopable,1.0,83.9319517921,0.0,6.80392578363,0.0,81833.6529973,0.0,6.80392578363
35,0,1.0,Remain,1.0,0.0,7.76997829579,0.529403281097,9885.80598745,0.0,0.529403281097,0.0
35,0,1.0,Undevelopable,1.0,0.0,0.0,0.0527334940749,0.0,0.0,0.0,0.0
35,8,1.0,Developable,151.0,0.0,0.0,120.31180087335822,0.0,0.0,0.0,0.0
35,8,1.0,Redevelopable,572.0,1793.99467523135,524.4316140882188,236.51978072170778,650302.1362357746,1034916.2486710364,91.5565077790497,144.96327294265808
35,8,1.0,Remain,132.0,2925.3246728318427,505.71502843168605,89.6012473176234,562518.9518059412,2102969.11498641,35.39514502583157,54.20610229179185
35,8,1.0,Undevelopable,57.0,6.99376451748,0.0,31.096468943987126,0.0,2447.81758112,0.0,0.0
36,0,1.0,Developable,1.0,0.0,0.0,0.240442975414,0.0,0.0,0.0,0.0
36,0,1.0,Undevelopable,1.0,0.0,0.0,0.677584142647,0.0,0.0,0.0,0.0
36,8,1.0,Developable,40.0,0.0,0.0,72.52008982345627,0.0,0.0,0.0,0.0
36,8,1.0,Redevelopable,13.0,40.53535321681064,2.6668104180407397,22.811644977214755,4287.2920827506005,19121.509036253046,4.0612368885733,18.750408088641453
36,8,1.0,Remain,5.0,28.458812237630998,0.0151839754797585,2.45197023810708,18.296690453099398,16280.108415599,0.0037169273060799397,2.448253310801
36,8,1.0,Undevelopable,13.0,0.0,0.0,2.6624731267868325,0.0,0.0,0.0,0.0
37,7,2.0,Developable,42.0,0.0,0.0,11.84974098014935,0.0,0.0,0.0,0.0
37,7,2.0,Redevelopable,162.0,2358.3514334899605,173.0915847217069,73.41883723509767,241762.99885175223,965148.432227346,26.571204987751287,46.84763224734641
37,7,2.0,Remain,34.0,745.63393360701,33.613708299878994,11.91519480565273,25492.909759412996,317142.86490498995,0.9844111816052299,10.9307836240475
37,7,2.0,Undevelopable,4.0,0.0,224.851120979,1.9860866273148001,473418.53886,0.0,0.0,0.0
37,10,2.0,Developable,28.0,0.0,0.0,14.779804013267889,0.0,0.0,0.0,0.0
37,10,2.0,Redevelopable,219.0,1947.88356776682,372.5271555682779,86.21988340227972,445034.03361690836,776543.77008243,41.691645835827025,44.52823756645271
37,10,2.0,Remain,56.0,11.864677582,245.02861706167434,12.2728694512652,190787.11579499568,7195.425927810999,11.8618339327716,0.4110355184936
37,10,2.0,Undevelopable,12.0,0.0,0.0,4.524736998911441,0.0,0.0,0.0,0.0
38,2,1.0,Developable,8.0,0.0,0.0,12.840786822554078,0.0,0.0,0.0,0.0
38,2,1.0,Redevelopable,1.0,0.500355808969,0.0,0.0242748469256,0.0,175.124533139,0.0,0.0242748469256
38,2,1.0,Undevelopable,31.0,231.359707356,0.0,42.76327363177086,0.0,146450.694756,0.0,0.0
39,6,2.0,Developable,30.0,0.0,0.0,11.567489207399722,0.0,0.0,0.0,0.0
39,6,2.0,Redevelopable,129.0,310.61025158934,88.68777861277505,40.72577431700105,148333.60808255192,262106.73162721997,21.83382300939506,18.891951307606
39,6,2.0,Remain,62.0,165.52270082744002,49.639249816885,16.79124795730397,143376.58724521796,142165.12015344,11.01711724025177,5.774130717052199
39,6,2.0,Undevelopable,19.0,0.0,0.0,14.14439662884178,0.0,0.0,0.0,0.0
40,8,3.0,Developable,146.0,0.0,0.0,26.32173801960237,0.0,0.0,0.0,0.0
40,8,3.0,Redevelopable,619.0,1998.3226401683753,567.2621342631234,187.32886803312553,533473.3926142247,887864.2434990694,80.96396758988902,106.3649004432365
40,8,3.0,Remain,142.0,610.818291652808,413.3322543255145,45.129067535021335,257472.92554135664,312978.53074512794,28.437500915551542,16.691566619469803
